ICAO;RWY;TORA;TODA;ASDA;LDA;ELEV;SLOPE
MM23;25;1161;1161;1161;1161;1841;-0.00
MM25;15;1517;1517;1517;1517;4985;0.00
MM25;33;1517;1517;1517;1517;4985;-0.00
MM25;33_a;1096;1096;1096;1096;4985;-0.00
MM26;17;1491;1491;1491;1491;798;1.54
MM26;35;1491;1491;1491;1491;798;-1.54
MM27;18;1399;1399;1399;1399;300;0.00
MM27;36;1399;1399;1399;1399;300;-0.00
MM27;36_B;1097;1097;1097;1097;300;-0.00
MM30;05;1321;1321;1321;1321;42;0.00
MM30;23;1321;1321;1321;1321;42;-0.00
MM31;07;1414;1414;1414;1414;10;0.00
MM31;25;1414;1414;1414;1414;10;-0.00
MM32;01;2013;2013;2013;2013;148;0.00
MM32;01_N;1935;1935;1935;1935;148;0.00
MM32;19;2013;2013;2013;2013;148;-0.00
MM32;19_N;1877;1877;1877;1877;148;-0.00
MM36;11;1607;1607;1607;1607;899;0.00
MM36;29;1607;1607;1607;1607;899;-0.00
MM37;10;2044;2044;2044;2044;4498;0.00
MM37;28;2044;2044;2044;2044;4498;-0.00
MM38;10;1543;1543;1543;1543;150;0.00
MM38;28;1543;1543;1543;1543;150;-0.00
MM41;10;2320;2320;2320;2320;20;0.00
MM41;28;2320;2320;2320;2320;20;-0.00
MM42;13;1220;1220;1220;1220;1750;0.00
MM42;31;1220;1220;1220;1220;1750;-0.00
MM45;12;1206;1206;1206;1206;1312;0.00
MM45;30;1206;1206;1206;1206;1312;-0.00
MM48;05;1532;1532;1532;1532;20;0.00
MM48;23;1532;1532;1532;1532;20;-0.00
MM49;12;1817;1817;1817;1817;7;0.00
MM49;30;1817;1817;1817;1817;7;-0.00
MM50;13;1201;1201;1201;1201;1345;0.00
MM50;31;1201;1201;1201;1201;1345;-0.00
MM51;13;1275;1275;1275;1275;2200;0.00
MM51;31;1275;1275;1275;1275;2200;-0.00
MM52;09;1970;1970;1970;1970;91;0.76
MM52;27;1970;1970;1970;1970;91;-0.76
MM53;16;1573;1573;1573;1573;480;0.00
MM53;34;1573;1573;1573;1573;480;-0.00
MM54;14;1255;1255;1255;1255;100;-1.20
MM54;32;1255;1255;1255;1255;100;1.20
MM56;01;1275;1275;1275;1275;375;0.00
MM56;19;1275;1275;1275;1275;375;-0.00
MM57;18;1378;1378;1378;1378;75;0.00
MM57;36;1378;1378;1378;1378;75;-0.00
MM58;12;2199;2199;2199;2199;59;0.00
MM58;30;2199;2199;2199;2199;59;-0.00
MM59;07;1490;1490;1490;1490;1033;0.00
MM59;07_B;1180;1180;1180;1180;1033;0.00
MM59;25;1490;1490;1490;1490;1033;-0.00
MM63;06;1703;1703;1703;1703;2899;0.00
MM63;24;1703;1703;1703;1703;2899;-0.00
MM64;08;1250;1250;1250;1250;2450;0.00
MM64;26;1250;1250;1250;1250;2450;-0.00
MM65;16;1508;1508;1508;1508;4165;0.00
MM65;34;1508;1508;1508;1508;4165;-0.00
MM66;05;1501;1501;1501;1501;200;0.00
MM66;23;1501;1501;1501;1501;200;-0.00
MM67;03;2005;2005;2005;2005;5118;0.00
MM67;21;2005;2005;2005;2005;5118;-0.00
MM68;09;1966;1966;1966;1966;4310;0.00
MM68;27;1966;1966;1966;1966;4310;-0.00
MM69;03;1447;1447;1447;1447;2536;0.00
MM69;21;1447;1447;1447;1447;2536;-0.00
MM71;12;1610;1610;1610;1610;213;0.00
MM71;30;1610;1610;1610;1610;213;-0.00
MM72;12;1759;1759;1759;1759;56;0.00
MM72;30;1759;1759;1759;1759;56;-0.00
MM73;17;1632;1632;1632;1632;982;0.00
MM73;35;1632;1632;1632;1632;982;-0.00
MM76;13;1503;1503;1503;1503;50;0.00
MM76;31;1503;1503;1503;1503;50;-0.00
MM79;14;1310;1310;1310;1310;246;0.00
MM79;32;1310;1310;1310;1310;246;-0.00
MM80;15;2496;2496;2496;2496;4707;0.00
MM80;33;2496;2496;2496;2496;4707;-0.00
MM81;18;1620;1620;1620;1620;1083;0.00
MM81;36;1620;1620;1620;1620;1083;-0.00
MM82;03;1452;1452;1452;1452;3450;0.00
MM82;21;1452;1452;1452;1452;3450;-0.00
MM84;09;1330;1330;1330;1330;5965;0.00
MM84;27;1330;1330;1330;1330;5965;-0.00
MMAA;06;1698;1698;1698;1698;16;-0.24
MMAA;10;3298;3298;3298;3298;16;0.06
MMAA;10_B;1100;1100;1100;1100;16;0.06
MMAA;10_D;1682;1682;1682;1682;16;0.06
MMAA;24;1698;1698;1698;1698;16;0.24
MMAA;24_A;1290;1290;1290;1290;16;0.24
MMAA;24_C;1640;1640;1640;1640;16;0.24
MMAA;24_D;1290;1290;1290;1290;16;0.24
MMAA;28;3298;3298;3298;3298;16;-0.06
MMAA;28_B;2198;2198;2198;2198;16;-0.06
MMAL;02;2785;2785;2785;2785;675;0.00
MMAL;20;2785;2785;2785;2785;675;-0.00
MMAN;02;2006;2006;2006;2006;1476;0.00
MMAN;11;1532;1532;1532;1532;1476;0.00
MMAN;20;2006;2006;2006;2006;1476;-0.00
MMAN;29;1532;1532;1532;1532;1476;-0.00
MMAS;18;3036;3036;3036;3036;6107;0.69
MMAS;18_A;1150;1150;1150;1150;6107;0.69
MMAS;18_B;1929;1929;1929;1929;6107;0.69
MMAS;36;3036;3036;3036;3036;6107;-0.69
MMAS;36_A;1821;1821;1821;1821;6107;-0.69
MMAS;36_B;1009;1009;1009;1009;6107;-0.69
MMBT;07;3002;3002;3002;3002;462;0.00
MMBT;25;3002;3002;3002;3002;462;-0.00
MMBT;25_A;1098;1098;1098;1098;462;-0.00
MMCB;02;2884;2884;2884;2884;4276;-2.05
MMCB;02_A;1699;1699;1699;1699;4276;-2.05
MMCB;20;2884;2884;2884;2884;4276;2.05
MMCB;20_A;1181;1181;1181;1181;4276;2.05
MMCC;13;1804;1804;1804;1804;1410;0.00
MMCC;31;1804;1804;1804;1804;1410;-0.00
MMCC;31_A;1059;1059;1059;1059;1410;-0.00
MMCE;13;2201;2201;2201;2201;9;0.00
MMCE;13_A;2102;2102;2102;2102;9;0.00
MMCE;31;2201;2201;2201;2201;9;-0.00
MMCE;31_A;1757;1757;1757;1757;9;-0.00
MMCG;14;1780;1780;1780;1780;4850;0.00
MMCG;32;1780;1780;1780;1780;4850;-0.00
MMCH;15;1413;1413;1413;1413;4199;0.21
MMCH;33;1413;1413;1413;1413;4199;-0.21
MMCH;33_B;1347;1347;1347;1347;4199;-0.21
MMCL;02;2257;2257;2257;2257;104;0.09
MMCL;02_A1;1562;1562;1562;1562;104;0.09
MMCL;02_A2;1252;1252;1252;1252;104;0.09
MMCL;02_A3;1050;1050;1050;1050;104;0.09
MMCL;20;2257;2257;2257;2257;104;-0.09
MMCL;20_A;1357;1357;1357;1357;104;-0.09
MMCL;20_A2;1006;1006;1006;1006;104;-0.09
MMCL;20_A3;1208;1208;1208;1208;104;-0.09
MMCM;10;2695;2695;2695;2695;39;-2.23
MMCM;28;2695;2695;2695;2695;39;2.23
MMCM;28_A;1795;1795;1795;1795;39;2.23
MMCM;28_C;2162;2162;2162;2162;39;2.23
MMCM;28_D;2421;2421;2421;2421;39;2.23
MMCN;13;2311;2311;2311;2311;205;0.00
MMCN;13_A;1309;1309;1309;1309;205;0.00
MMCN;13_B;1671;1671;1671;1671;205;0.00
MMCN;31;2311;2311;2311;2311;205;-0.00
MMCP;16;2516;2516;2516;2516;34;2.11
MMCP;16_B;1396;1396;1396;1396;34;2.11
MMCP;34;2516;2516;2516;2516;34;-2.11
MMCP;34_C;1771;1771;1771;1771;34;-2.11
MMCS;03;2696;2696;2696;2696;3899;0.07
MMCS;03_B;1658;1658;1658;1658;3899;0.07
MMCS;03_C;2130;2130;2130;2130;3899;0.07
MMCS;15;1715;1715;1715;1715;3899;1.87
MMCS;15_A;1405;1405;1405;1405;3899;1.87
MMCS;21;2696;2696;2696;2696;3899;-0.07
MMCS;33;1715;1715;1715;1715;3899;-1.87
MMCT;10;2797;2797;2797;2797;102;0.04
MMCT;10_A;1690;1690;1690;1690;102;0.04
MMCT;10_B;1594;1594;1594;1594;102;0.04
MMCT;28;2797;2797;2797;2797;102;-0.04
MMCT;28_A;1107;1107;1107;1107;102;-0.04
MMCU;18L;2605;2605;2605;2605;4461;-0.04
MMCU;18L_A;2409;2409;2409;2409;4461;-0.04
MMCU;18R;2420;2420;2420;2420;4461;0.00
MMCU;18R_B;1675;1675;1675;1675;4461;0.00
MMCU;18R_C;1431;1431;1431;1431;4461;0.00
MMCU;18R_D;1216;1216;1216;1216;4461;0.00
MMCU;36L;2420;2420;2420;2420;4461;-0.00
MMCU;36L_D;1222;1222;1222;1222;4461;-0.00
MMCU;36R;2605;2605;2605;2605;4461;0.04
MMCV;15;2203;2203;2203;2203;761;-0.41
MMCV;15_A;1459;1459;1459;1459;761;-0.41
MMCV;33;2203;2203;2203;2203;761;0.41
MMCY;08;1916;1916;1916;1916;5708;0.00
MMCY;26;1916;1916;1916;1916;5708;-0.00
MMCZ;05;3166;3166;3166;3166;15;0.00
MMCZ;05_B;3080;3080;3080;3080;15;0.00
MMCZ;05_C;2679;2679;2679;2679;15;0.00
MMCZ;12;2701;2701;2701;2701;15;2.22
MMCZ;12_A;1803;1803;1803;1803;15;2.22
MMCZ;12_F;1282;1282;1282;1282;15;2.22
MMCZ;23;3166;3166;3166;3166;15;-0.00
MMCZ;30;2701;2701;2701;2701;15;-2.22
MMCZ;30_F;1420;1420;1420;1420;15;-2.22
MMDO;03;2905;2905;2905;2905;6104;0.00
MMDO;03_D;1753;1753;1753;1753;6104;0.00
MMDO;03_E;2254;2254;2254;2254;6104;0.00
MMDO;21;2905;2905;2905;2905;6104;-0.00
MMDO;21_B;2404;2404;2404;2404;6104;-0.00
MMDO;21_D;1152;1152;1152;1152;6104;-0.00
MMEP;02;2295;2295;2295;2295;3020;0.00
MMEP;02_N;2186;2186;2186;2186;3020;0.00
MMEP;20;2295;2295;2295;2295;3020;-0.00
MMEP;20_N;2203;2203;2203;2203;3020;-0.00
MMES;11;1487;1487;1487;1487;66;0.00
MMES;29;1487;1487;1487;1487;66;-0.00
MMGL;02;1806;1806;1806;1806;5012;0.00
MMGL;02_A;1238;1238;1238;1238;5012;0.00
MMGL;02_A8;1459;1459;1459;1459;5012;0.00
MMGL;02_B;1412;1412;1412;1412;5012;0.00
MMGL;11;3999;3999;3999;3999;5012;0.08
MMGL;11_A10;2414;2414;2414;2414;5012;0.08
MMGL;11_A12;3066;3066;3066;3066;5012;0.08
MMGL;11_A14;3865;3865;3865;3865;5012;0.08
MMGL;11_A8;1669;1669;1669;1669;5012;0.08
MMGL;11_P1;1631;1631;1631;1631;5012;0.08
MMGL;11_P3;2489;2489;2489;2489;5012;0.08
MMGL;20;1806;1806;1806;1806;5012;-0.00
MMGL;20_E10;1527;1527;1527;1527;5012;-0.00
MMGL;20_E11;1685;1685;1685;1685;5012;-0.00
MMGL;20_E8;1073;1073;1073;1073;5012;-0.00
MMGL;29;3999;3999;3999;3999;5012;-0.08
MMGL;29_A2;3843;3843;3843;3843;5012;-0.08
MMGL;29_A6;2330;2330;2330;2330;5012;-0.08
MMGL;29_P1;2368;2368;2368;2368;5012;-0.08
MMGL;29_P3;1510;1510;1510;1510;5012;-0.08
MMGM;02;2348;2348;2348;2348;59;0.00
MMGM;02_B;1039;1039;1039;1039;59;0.00
MMGM;02_SW;2251;2251;2251;2251;59;0.00
MMGM;20;2348;2348;2348;2348;59;-0.00
MMGM;20_B;1289;1289;1289;1289;59;-0.00
MMGM;20_C;1729;1729;1729;1729;59;-0.00
MMGM;20_NE;2240;2240;2240;2240;59;-0.00
MMHC;13;2010;2010;2010;2010;5508;0.00
MMHC;31;2010;2010;2010;2010;5508;-0.00
MMHC;31_A;1509;1509;1509;1509;5508;-0.00
MMHO;05;2301;2301;2301;2301;626;0.09
MMHO;05_B;1565;1565;1565;1565;626;0.09
MMHO;23;2301;2301;2301;2301;626;-0.09
MMHO;23_C;1379;1379;1379;1379;626;-0.09
MMIA;07;2304;2304;2304;2304;2463;-0.04
MMIA;25;2304;2304;2304;2304;2463;0.04
MMIM;15;1271;1271;1271;1271;0;0.00
MMIM;33;1271;1271;1271;1271;0;-0.00
MMIO;17;2889;2889;2889;2889;4777;0.00
MMIO;17_A;2668;2668;2668;2668;4777;0.00
MMIO;17_H;2042;2042;2042;2042;4777;0.00
MMIO;17_I;1322;1322;1322;1322;4777;0.00
MMIO;35;2889;2889;2889;2889;4777;-0.00
MMIO;35_G;2365;2365;2365;2365;4777;-0.00
MMIO;35_I;1567;1567;1567;1567;4777;-0.00
MMIT;18;2338;2338;2338;2338;164;-0.34
MMIT;36;2338;2338;2338;2338;164;0.34
MMJA;08;1643;1643;1643;1643;3125;0.00
MMJA;26;1643;1643;1643;1643;3125;-0.00
MMJC;04;1472;1472;1472;1472;8120;0.00
MMJC;22;1472;1472;1472;1472;8120;-0.00
MMLC;01;1360;1360;1360;1360;39;0.00
MMLC;19;1360;1360;1360;1360;39;-0.00
MMLM;09;2006;2006;2006;2006;16;0.05
MMLM;09_A;1582;1582;1582;1582;16;0.05
MMLM;27;2006;2006;2006;2006;16;-0.05
MMLM;27_B;1074;1074;1074;1074;16;-0.05
MMLO;13;3506;3506;3506;3506;5956;0.00
MMLO;13_A;2366;2366;2366;2366;5956;0.00
MMLO;31;3506;3506;3506;3506;5956;-0.00
MMLO;31_A;1072;1072;1072;1072;5956;-0.00
MMLO;31_B;2136;2136;2136;2136;5956;-0.00
MMLO;31_C;2547;2547;2547;2547;5956;-0.00
MMLP;18;2507;2507;2507;2507;65;-0.28
MMLP;18_A;1776;1776;1776;1776;65;-0.28
MMLP;36;2507;2507;2507;2507;65;0.28
MMLT;16;2221;2221;2221;2221;34;0.00
MMLT;34;2221;2221;2221;2221;34;-0.00
MMMA;15;2301;2301;2301;2301;24;0.00
MMMA;15_A1;1123;1123;1123;1123;24;0.00
MMMA;33;2301;2301;2301;2301;24;-0.00
MMMD;10;3202;3202;3202;3202;38;-0.34
MMMD;10_A;3144;3144;3144;3144;38;-0.34
MMMD;10_B;1329;1329;1329;1329;38;-0.34
MMMD;10_D;2229;2229;2229;2229;38;-0.34
MMMD;18;2319;2319;2319;2319;38;-0.13
MMMD;18_A;1017;1017;1017;1017;38;-0.13
MMMD;18_B;1692;1692;1692;1692;38;-0.13
MMMD;28;3202;3202;3202;3202;38;0.34
MMMD;28_B;1874;1874;1874;1874;38;0.34
MMMD;28_G;1430;1430;1430;1430;38;0.34
MMMD;36;2319;2319;2319;2319;38;0.13
MMMD;36_A;1251;1251;1251;1251;38;0.13
MMML;10;2602;2602;2602;2602;74;0.12
MMML;10_A;1788;1788;1788;1788;74;0.12
MMML;10_B;1267;1267;1267;1267;74;0.12
MMML;28;2602;2602;2602;2602;74;-0.12
MMMM;05;3409;3409;3409;3409;6033;0.03
MMMM;05_A;2262;2262;2262;2262;6033;0.03
MMMM;05_B;1796;1796;1796;1796;6033;0.03
MMMM;23;3409;3409;3409;3409;6033;-0.03
MMMM;23_A;1147;1147;1147;1147;6033;-0.03
MMMT;01;2112;2112;2112;2112;36;-0.33
MMMT;19;2112;2112;2112;2112;36;0.33
MMMV;06L;1454;1454;1454;1454;1862;0.00
MMMV;06R;2099;2099;2099;2099;1862;-0.24
MMMV;24L;2099;2099;2099;2099;1862;0.24
MMMV;24L_A;1935;1935;1935;1935;1862;0.24
MMMV;24L_B;2028;2028;2028;2028;1862;0.24
MMMV;24R;1454;1454;1454;1454;1862;-0.00
MMMX;05L;3918;3918;3918;3918;7296;1.51
MMMX;05L_A2;3851;3851;3851;3851;7296;1.51
MMMX;05L_A4;2442;2442;2442;2442;7296;1.51
MMMX;05L_B1;3533;3533;3533;3533;7296;1.51
MMMX;05L_B2;3533;3533;3533;3533;7296;1.51
MMMX;05L_B3;3364;3364;3364;3364;7296;1.51
MMMX;05L_B5;2836;2836;2836;2836;7296;1.51
MMMX;05L_B6;2717;2717;2717;2717;7296;1.51
MMMX;05L_B7;2295;2295;2295;2295;7296;1.51
MMMX;05L_C2;1228;1228;1228;1228;7296;1.51
MMMX;05L_E2;1681;1681;1681;1681;7296;1.51
MMMX;05R;4095;4095;4095;4095;7296;0.00
MMMX;05R_A4;3396;3396;3396;3396;7296;0.00
MMMX;05R_A5;2853;2853;2853;2853;7296;0.00
MMMX;05R_B3;3800;3800;3800;3800;7296;0.00
MMMX;05R_B4;3320;3320;3320;3320;7296;0.00
MMMX;05R_B6;2615;2615;2615;2615;7296;0.00
MMMX;05R_B7;2550;2550;2550;2550;7296;0.00
MMMX;05R_E;1480;1480;1480;1480;7296;0.00
MMMX;05R_E1;2550;2550;2550;2550;7296;0.00
MMMX;05R_E2;2047;2047;2047;2047;7296;0.00
MMMX;05R_G;1229;1229;1229;1229;7296;0.00
MMMX;23L;4095;4095;4095;4095;7296;-0.00
MMMX;23L_B;3478;3478;3478;3478;7296;-0.00
MMMX;23L_B7;1546;1546;1546;1546;7296;-0.00
MMMX;23L_D1;4002;4002;4002;4002;7296;-0.00
MMMX;23L_E;2616;2616;2616;2616;7296;-0.00
MMMX;23L_E2;2049;2049;2049;2049;7296;-0.00
MMMX;23L_F;2866;2866;2866;2866;7296;-0.00
MMMX;23L_G;2866;2866;2866;2866;7296;-0.00
MMMX;23L_H;3478;3478;3478;3478;7296;-0.00
MMMX;23R;3918;3918;3918;3918;7296;-1.51
MMMX;23R_B;3494;3494;3494;3494;7296;-1.51
MMMX;23R_B5;1082;1082;1082;1082;7296;-1.51
MMMX;23R_B6;1201;1201;1201;1201;7296;-1.51
MMMX;23R_B7;1623;1623;1623;1623;7296;-1.51
MMMX;23R_B8;2883;2883;2883;2883;7296;-1.51
MMMX;23R_B9;3375;3375;3375;3375;7296;-1.51
MMMX;23R_C2;2690;2690;2690;2690;7296;-1.51
MMMX;23R_E2;2237;2237;2237;2237;7296;-1.51
MMMX;23R_G;2690;2690;2690;2690;7296;-1.51
MMMY;11;3000;3000;3000;3000;1274;0.03
MMMY;11_C;2351;2351;2351;2351;1274;0.03
MMMY;11_D;1864;1864;1864;1864;1274;0.03
MMMY;16;1807;1807;1807;1807;1274;0.00
MMMY;29;3000;3000;3000;3000;1274;-0.03
MMMY;29_E;2397;2397;2397;2397;1274;-0.03
MMMY;34;1807;1807;1807;1807;1274;-0.00
MMMY;34_B;1399;1399;1399;1399;1274;-0.00
MMMY;34_D;1111;1111;1111;1111;1274;-0.00
MMMZ;08;2701;2701;2701;2701;38;0.19
MMMZ;08_A;1548;1548;1548;1548;38;0.19
MMMZ;08_C;1868;1868;1868;1868;38;0.19
MMMZ;08_D;2304;2304;2304;2304;38;0.19
MMMZ;26;2701;2701;2701;2701;38;-0.19
MMMZ;26_A;1100;1100;1100;1100;38;-0.19
MMNG;16;1804;1804;1804;1804;4008;0.00
MMNG;34;1804;1804;1804;1804;4008;-0.00
MMNL;14;2004;2004;2004;2004;483;0.25
MMNL;14_A;1200;1200;1200;1200;483;0.25
MMNL;32;2004;2004;2004;2004;483;-0.25
MMOX;01;2458;2458;2458;2458;4987;0.00
MMOX;01_A;1545;1545;1545;1545;4987;0.00
MMOX;01_B;1170;1170;1170;1170;4987;0.00
MMOX;19;2458;2458;2458;2458;4987;-0.00
MMOX;19_B;1231;1231;1231;1231;4987;-0.00
MMOX;19_C;1748;1748;1748;1748;4987;-0.00
MMPA;08;1796;1796;1796;1796;497;2.39
MMPA;26;1796;1796;1796;1796;497;-2.39
MMPB;17;3624;3624;3624;3624;7360;0.00
MMPB;17_A;2815;2815;2815;2815;7360;0.00
MMPB;17_B;2051;2051;2051;2051;7360;0.00
MMPB;35;3624;3624;3624;3624;7360;-0.00
MMPB;35_B;1496;1496;1496;1496;7360;-0.00
MMPC;03;2317;2317;2317;2317;7757;0.00
MMPC;03_A;1407;1407;1407;1407;7757;0.00
MMPC;03_B;1351;1351;1351;1351;7757;0.00
MMPC;21;2317;2317;2317;2317;7757;-0.00
MMPC;21_A;1073;1073;1073;1073;7757;-0.00
MMPE;18;2511;2511;2511;2511;29;0.00
MMPE;18_B;1551;1551;1551;1551;29;0.00
MMPE;36;2511;2511;2511;2511;29;-0.00
MMPE;36_A;1508;1508;1508;1508;29;-0.00
MMPG;12;2039;2039;2039;2039;899;0.00
MMPG;30;2039;2039;2039;2039;899;-0.00
MMPN;02;2408;2408;2408;2408;5256;0.00
MMPN;20;2408;2408;2408;2408;5256;-0.00
MMPN;20_A;1839;1839;1839;1839;5256;-0.00
MMPN;20_B;1381;1381;1381;1381;5256;-0.00
MMPQ;10;2502;2502;2502;2502;200;0.00
MMPQ;10_A;1383;1383;1383;1383;200;0.00
MMPQ;28;2502;2502;2502;2502;200;-0.00
MMPQ;28_A;1063;1063;1063;1063;200;-0.00
MMPR;04;3114;3114;3114;3114;21;0.00
MMPR;04_B;2229;2229;2229;2229;21;0.00
MMPR;04_C;1762;1762;1762;1762;21;0.00
MMPR;04_D;1476;1476;1476;1476;21;0.00
MMPR;04_E;1202;1202;1202;1202;21;0.00
MMPR;22;3114;3114;3114;3114;21;-0.00
MMPR;22_A;3064;3064;3064;3064;21;-0.00
MMPR;22_C;1215;1215;1215;1215;21;-0.00
MMPR;22_D;1638;1638;1638;1638;21;-0.00
MMPR;22_E;1912;1912;1912;1912;21;-0.00
MMPR;22_G;2204;2204;2204;2204;21;-0.00
MMPS;09;2308;2308;2308;2308;293;0.22
MMPS;09_A;1648;1648;1648;1648;293;0.22
MMPS;09_B;1492;1492;1492;1492;293;0.22
MMPS;27;2308;2308;2308;2308;293;-0.22
MMQT;09;3494;3494;3494;3494;6295;0.00
MMQT;09_D;1140;1140;1140;1140;6295;0.00
MMQT;09_E;1685;1685;1685;1685;6295;0.00
MMQT;09_F;1698;1698;1698;1698;6295;0.00
MMQT;09_G;2254;2254;2254;2254;6295;0.00
MMQT;09_H;2673;2673;2673;2673;6295;0.00
MMQT;27;3494;3494;3494;3494;6295;-0.00
MMQT;27_C;2676;2676;2676;2676;6295;-0.00
MMQT;27_D;2299;2299;2299;2299;6295;-0.00
MMQT;27_E;1702;1702;1702;1702;6295;-0.00
MMQT;27_F;1659;1659;1659;1659;6295;-0.00
MMQT;27_G;1136;1136;1136;1136;6295;-0.00
MMRX;13;1909;1909;1909;1909;137;0.00
MMRX;13_B;1167;1167;1167;1167;137;0.00
MMRX;31;1909;1909;1909;1909;137;-0.00
MMSC;11;2641;2641;2641;2641;7707;0.00
MMSC;29;2641;2641;2641;2641;7707;-0.00
MMSD;16;3017;3017;3017;3017;374;-1.99
MMSD;16_C;1602;1602;1602;1602;374;-1.99
MMSD;16_D;2118;2118;2118;2118;374;-1.99
MMSD;34;3017;3017;3017;3017;374;1.99
MMSD;34_A;2945;2945;2945;2945;374;1.99
MMSD;34_B;2030;2030;2030;2030;374;1.99
MMSD;34_C;1236;1236;1236;1236;374;1.99
MMSF;13;1509;1509;1509;1509;147;0.33
MMSF;31;1509;1509;1509;1509;147;-0.33
MMSM;04;3462;3462;3462;3462;7361;0.00
MMSM;04C;4503;4503;4503;4503;7361;0.00
MMSM;04C_K14;1012;1012;1012;1012;7361;0.00
MMSM;04C_K6;3382;3382;3382;3382;7361;0.00
MMSM;04C_K7;2768;2768;2768;2768;7361;0.00
MMSM;04C_L2;1012;1012;1012;1012;7361;0.00
MMSM;04L;4503;4503;4503;4503;7361;0.00
MMSM;04L_A10;1494;1494;1494;1494;7361;0.00
MMSM;04L_A11;1078;1078;1078;1078;7361;0.00
MMSM;04L_A2;4400;4400;4400;4400;7361;0.00
MMSM;04L_A3;3894;3894;3894;3894;7361;0.00
MMSM;04L_A5;3349;3349;3349;3349;7361;0.00
MMSM;04L_A6;2487;2487;2487;2487;7361;0.00
MMSM;04L_A9;1587;1587;1587;1587;7361;0.00
MMSM;04R;3503;3503;3503;3503;7361;0.00
MMSM;04R_M2;2342;2342;2342;2342;7361;0.00
MMSM;22;3462;3462;3462;3462;7361;-0.00
MMSM;22C;4503;4503;4503;4503;7361;-0.00
MMSM;22C_K11;2196;2196;2196;2196;7361;-0.00
MMSM;22C_K14;3491;3491;3491;3491;7361;-0.00
MMSM;22C_K16;4401;4401;4401;4401;7361;-0.00
MMSM;22C_K6;1121;1121;1121;1121;7361;-0.00
MMSM;22C_L2;3491;3491;3491;3491;7361;-0.00
MMSM;22L;3503;3503;3503;3503;7361;-0.00
MMSM;22L_M3;2336;2336;2336;2336;7361;-0.00
MMSM;22R;4503;4503;4503;4503;7361;-0.00
MMSM;22R_A10;3009;3009;3009;3009;7361;-0.00
MMSM;22R_A11;3425;3425;3425;3425;7361;-0.00
MMSM;22R_A14;4401;4401;4401;4401;7361;-0.00
MMSM;22R_A5;1154;1154;1154;1154;7361;-0.00
MMSM;22R_A8;2502;2502;2502;2502;7361;-0.00
MMSM;22R_A9;2916;2916;2916;2916;7361;-0.00
MMSP;14;3014;3014;3014;3014;6035;0.00
MMSP;32;3014;3014;3014;3014;6035;-0.00
MMSP;32_A;1671;1671;1671;1671;6035;-0.00
MMTA;01;2236;2236;2236;2236;8229;-2.24
MMTA;19;2236;2236;2236;2236;8229;2.24
MMTB;17;2165;2165;2165;2165;1909;0.00
MMTB;35;2165;2165;2165;2165;1909;-0.00
MMTC;08;1466;1466;1466;1466;3687;0.00
MMTC;13;2757;2757;2757;2757;3687;-0.18
MMTC;26;1466;1466;1466;1466;3687;-0.00
MMTC;26_A;1357;1357;1357;1357;3687;-0.00
MMTC;31;2757;2757;2757;2757;3687;0.18
MMTC;31_C;1136;1136;1136;1136;3687;0.18
MMTG;14;2502;2502;2502;2502;1491;0.00
MMTG;14_B;1136;1136;1136;1136;1491;0.00
MMTG;32;2502;2502;2502;2502;1491;-0.00
MMTG;32_B;1263;1263;1263;1263;1491;-0.00
MMTJ;09;2958;2958;2958;2958;485;0.17
MMTJ;09_A2;2044;2044;2044;2044;485;0.17
MMTJ;09_A4;1639;1639;1639;1639;485;0.17
MMTJ;09_F;2081;2081;2081;2081;485;0.17
MMTJ;27;2958;2958;2958;2958;485;-0.17
MMTJ;27_A4;1177;1177;1177;1177;485;-0.17
MMTJ;27_A5;2169;2169;2169;2169;485;-0.17
MMTJ;27_A6;2843;2843;2843;2843;485;-0.17
MMTM;09;1192;1192;1192;1192;80;-0.59
MMTM;13;2559;2559;2559;2559;80;1.05
MMTM;13_A;1581;1581;1581;1581;80;1.05
MMTM;13_B;1106;1106;1106;1106;80;1.05
MMTM;18;1214;1214;1214;1214;80;0.00
MMTM;27;1192;1192;1192;1192;80;0.59
MMTM;31;2559;2559;2559;2559;80;-1.05
MMTM;31_B;1412;1412;1412;1412;80;-1.05
MMTM;36;1214;1214;1214;1214;80;-0.00
MMTN;16;1425;1425;1425;1425;164;0.49
MMTN;16_B;1323;1323;1323;1323;164;0.49
MMTN;34;1425;1425;1425;1425;164;-0.49
MMTO;15;4216;4216;4216;4216;8462;-0.07
MMTO;15_C;1264;1264;1264;1264;8462;-0.07
MMTO;33;4216;4216;4216;4216;8462;0.07
MMTO;33_B;4048;4048;4048;4048;8462;0.07
MMTO;33_C;2952;2952;2952;2952;8462;0.07
MMTO;33_D;2439;2439;2439;2439;8462;0.07
MMTO;33_E;1278;1278;1278;1278;8462;0.07
MMTO;33_F;1024;1024;1024;1024;8462;0.07
MMTO;33_Q;4156;4156;4156;4156;8462;0.07
MMTP;05;2012;2012;2012;2012;97;0.00
MMTP;05_A;1497;1497;1497;1497;97;0.00
MMTP;23;2012;2012;2012;2012;97;-0.00
MMTP;23_B;1202;1202;1202;1202;97;-0.00
MMUN;12L;2804;2804;2804;2804;20;0.00
MMUN;12L_A7;2119;2119;2119;2119;20;0.00
MMUN;12R;3501;3501;3501;3501;20;0.17
MMUN;12R_C3;1172;1172;1172;1172;20;0.17
